Label,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
Undefined,6/27/2016,2016,6,27,Monday,26,2016-26,34.42,34.49,32.71,32.81,1744000,32.81,-0.051185682,33.485,28.6866
Undefined,6/28/2016,2016,6,28,Tuesday,26,2016-26,33.4,34.35,33.21,33.74,1460000,33.74,0.028345046,33.57357143,28.929
Undefined,6/29/2016,2016,6,29,Wednesday,26,2016-26,34.24,35.33,33.91,35.17,1609800,35.17,0.042382807,33.78,29.1868
Undefined,6/30/2016,2016,6,30,Thursday,26,2016-26,35.09,36.28,35,36.28,1723200,36.28,0.03156102,34.07,29.4476
Undefined,7/1/2016,2016,7,1,Friday,26,2016-26,36.03,36.4,35.12,35.56,1242400,35.56,-0.01984559,34.29571429,29.6922
Undefined,7/5/2016,2016,7,5,Tuesday,27,2016-27,35.51,35.64,34.6,34.99,1123000,34.99,-0.016029218,34.45857143,29.895
Undefined,7/6/2016,2016,7,6,Wednesday,27,2016-27,34.8,35.33,34.51,35.08,829400,35.08,0.002572163,34.62285714,30.0994
Undefined,7/7/2016,2016,7,7,Thursday,27,2016-27,35,35.85,34.8,35.45,986100,35.45,0.010547291,34.79285714,30.3114
Undefined,7/8/2016,2016,7,8,Friday,27,2016-27,35.71,36.19,35.68,36.16,778300,36.16,0.02002818,34.94357143,30.5398
Undefined,7/11/2016,2016,7,11,Monday,28,2016-28,36.1,36.8,36.1,36.47,774000,36.47,0.008573037,35.06571429,30.7896
Undefined,7/12/2016,2016,7,12,Tuesday,28,2016-28,36.89,37.08,36.56,36.67,716600,36.67,0.005483877,35.20928571,31.0422
Undefined,7/13/2016,2016,7,13,Wednesday,28,2016-28,37.38,37.44,36,36.24,1048300,36.24,-0.011726098,35.32714286,31.2652
Undefined,7/14/2016,2016,7,14,Thursday,28,2016-28,36.64,37.13,36.35,37.06,1330800,37.06,0.022626903,35.44714286,31.5052
Undefined,7/15/2016,2016,7,15,Friday,28,2016-28,37.03,37.53,36.39,37.28,922900,37.28,0.005936265,35.64,31.6892
Undefined,7/18/2016,2016,7,18,Monday,29,2016-29,37.06,37.69,37.06,37.63,593300,37.63,0.009388466,35.98428571,31.9074
Undefined,7/19/2016,2016,7,19,Tuesday,29,2016-29,37.42,37.92,37.21,37.51,841700,37.51,-0.003189025,36.25357143,32.125
Undefined,7/20/2016,2016,7,20,Wednesday,29,2016-29,37.66,38.23,37.31,38.05,1455200,38.05,0.014396188,36.45928571,32.3562
Undefined,7/21/2016,2016,7,21,Thursday,29,2016-29,38,38.75,37.56,37.7,1623400,37.7,-0.009198371,36.56071429,32.5664
Undefined,7/22/2016,2016,7,22,Friday,29,2016-29,37.83,38.24,37.64,38.03,613900,38.03,0.008753262,36.73714286,32.7822
Undefined,7/25/2016,2016,7,25,Monday,30,2016-30,37.98,38,37.35,37.64,991600,37.64,-0.010255062,36.92642857,32.9828
Undefined,7/26/2016,2016,7,26,Tuesday,30,2016-30,37.76,38.58,37.66,38.42,1867100,38.42,0.020722609,37.165,33.1982
Undefined,7/27/2016,2016,7,27,Wednesday,30,2016-30,38.62,38.87,38.27,38.7,1626200,38.7,0.007287949,37.39714286,33.405
Undefined,7/28/2016,2016,7,28,Thursday,30,2016-30,38.77,39.34,38.75,39.1,1909900,39.1,0.01033584,37.60714286,33.627
Undefined,7/29/2016,2016,7,29,Friday,30,2016-30,39.31,39.59,38.77,39.25,1187100,39.25,0.003836368,37.80571429,33.8364
Undefined,8/1/2016,2016,8,1,Monday,31,2016-31,39.38,39.88,39.03,39.84,1131100,39.84,0.015031847,38.03214286,34.0866
Undefined,8/2/2016,2016,8,2,Tuesday,31,2016-31,39.85,39.85,38.7,39.31,920400,39.31,-0.013303188,38.25142857,34.317
Undefined,8/3/2016,2016,8,3,Wednesday,31,2016-31,39.17,39.34,38.8,39.04,1007300,39.04,-0.006868481,38.39285714,34.5426
Undefined,8/4/2016,2016,8,4,Thursday,31,2016-31,39.12,39.61,38.67,39.26,2845200,39.26,0.005635169,38.53428571,34.7572
Undefined,8/5/2016,2016,8,5,Friday,31,2016-31,37.64,37.65,36.25,37.4,3461600,37.4,-0.047376365,38.51785714,34.9328
Undefined,8/8/2016,2016,8,8,Monday,32,2016-32,37.4,37.77,36.83,37.48,1423200,37.48,0.002138984,38.51571429,35.1158
Undefined,8/9/2016,2016,8,9,Tuesday,32,2016-32,37,37.34,36.1,36.14,2028800,36.14,-0.035752428,38.37928571,35.2666
Undefined,8/10/2016,2016,8,10,Wednesday,32,2016-32,36.32,36.69,35.28,35.32,1487600,35.32,-0.022689514,38.20928571,35.3994
Undefined,8/11/2016,2016,8,11,Thursday,32,2016-32,35.58,35.92,35.18,35.3,1267300,35.3,-0.00056628,38.01428571,35.5386
Undefined,8/12/2016,2016,8,12,Friday,32,2016-32,35.26,35.44,34.61,35.2,2013700,35.2,-0.002832805,37.84,35.6598
Undefined,8/15/2016,2016,8,15,Monday,33,2016-33,35.21,35.8,35.17,35.57,1025000,35.57,0.010511335,37.63642857,35.7846
Undefined,8/16/2016,2016,8,16,Tuesday,33,2016-33,35.37,36.01,33.77,33.88,1781400,33.88,-0.04751192,37.29214286,35.8556
Undefined,8/17/2016,2016,8,17,Wednesday,33,2016-33,33.85,34.22,32.88,34.1,2502100,34.1,0.006493418,36.935,35.8962
Undefined,8/18/2016,2016,8,18,Thursday,33,2016-33,34.17,34.33,33.83,34,786000,34,-0.002932493,36.56,35.9262
Undefined,8/19/2016,2016,8,19,Friday,33,2016-33,33.75,34.96,33.52,34.91,1275100,34.91,0.026764706,36.20785714,35.9788
Undefined,8/22/2016,2016,8,22,Monday,34,2016-34,34.65,35.2,34.55,35.05,888900,35.05,0.004010284,35.90357143,36.0354
Undefined,8/23/2016,2016,8,23,Tuesday,34,2016-34,35.14,35.73,34.88,34.99,1097600,34.99,-0.001711755,35.61428571,36.0872
Undefined,8/24/2016,2016,8,24,Wednesday,34,2016-34,34.74,35,33.73,33.95,1200300,33.95,-0.029722805,35.235,36.112
Undefined,8/25/2016,2016,8,25,Thursday,34,2016-34,33.75,34.2,33.72,33.98,650600,33.98,0.000883623,34.99071429,36.136
Undefined,8/26/2016,2016,8,26,Friday,34,2016-34,34.07,34.7,33.98,34.27,840400,34.27,0.008534432,34.76142857,36.16
Undefined,8/29/2016,2016,8,29,Monday,35,2016-35,34.26,34.84,34.26,34.6,394500,34.6,0.009629355,34.65142857,36.171
Undefined,8/30/2016,2016,8,30,Tuesday,35,2016-35,34.52,34.84,34.18,34.37,422400,34.37,-0.00664737,34.58357143,36.1632
Undefined,8/31/2016,2016,8,31,Wednesday,35,2016-35,34.17,34.53,33.54,33.85,1357700,33.85,-0.015129503,34.48,36.147
Undefined,9/1/2016,2016,9,1,Thursday,35,2016-35,33.72,34.21,33.03,34.21,1416900,34.21,0.010635185,34.40928571,36.1394
Undefined,9/2/2016,2016,9,2,Friday,35,2016-35,34.42,34.92,34.14,34.76,969700,34.76,0.016077142,34.35142857,36.127
Undefined,9/6/2016,2016,9,6,Tuesday,36,2016-36,35.19,35.24,34.24,34.91,757200,34.91,0.004315363,34.425,36.1336
Undefined,9/7/2016,2016,9,7,Wednesday,36,2016-36,34.74,35.07,34.64,35,930300,35,0.002578058,34.48928571,36.1774
Undefined,9/8/2016,2016,9,8,Thursday,36,2016-36,34.78,34.95,34.31,34.36,848300,34.36,-0.018285686,34.515,36.1898
Undefined,9/9/2016,2016,9,9,Friday,36,2016-36,34.08,34.12,33.19,33.43,1626000,33.43,-0.027066385,34.40928571,36.155
Undefined,9/12/2016,2016,9,12,Monday,37,2016-37,33.32,33.86,33.03,33.55,1206000,33.55,0.00358956,34.30214286,36.1004
Undefined,9/13/2016,2016,9,13,Tuesday,37,2016-37,33.35,33.5,32.77,33.19,625600,33.19,-0.010730254,34.17357143,36.053
Undefined,9/14/2016,2016,9,14,Wednesday,37,2016-37,33.08,33.64,32.87,33.03,679400,33.03,-0.004820729,34.10785714,36.0138
Undefined,9/15/2016,2016,9,15,Thursday,37,2016-37,32.96,33.54,32.65,33.29,765900,33.29,0.007871693,34.05857143,35.978
Undefined,9/16/2016,2016,9,16,Friday,37,2016-37,33.2,33.91,33.01,33.73,1314300,33.73,0.013217152,34.02,35.9436
Undefined,9/19/2016,2016,9,19,Monday,38,2016-38,33.97,34.39,33.83,34.04,685700,34.04,0.009190661,33.98,35.9012
Undefined,9/20/2016,2016,9,20,Tuesday,38,2016-38,33.95,34.27,33.39,33.86,719800,33.86,-0.005287896,33.94357143,35.849
Undefined,9/21/2016,2016,9,21,Wednesday,38,2016-38,34.09,35.18,33.98,35.12,861900,35.12,0.037211989,34.03428571,35.818
Undefined,9/22/2016,2016,9,22,Thursday,38,2016-38,35.01,35.92,34.83,35.86,1210100,35.86,0.021070673,34.15214286,35.8104
Undefined,9/23/2016,2016,9,23,Friday,38,2016-38,35.72,35.77,35.04,35.22,674700,35.22,-0.017847183,34.185,35.7736
Undefined,9/26/2016,2016,9,26,Monday,39,2016-39,35.02,35.33,34.88,35.1,488300,35.1,-0.00340724,34.19857143,35.73
Undefined,9/27/2016,2016,9,27,Tuesday,39,2016-39,35.06,35.83,35.06,35.7,613100,35.7,0.017094104,34.24857143,35.6914
Undefined,9/28/2016,2016,9,28,Wednesday,39,2016-39,35.77,36.19,35.43,36.14,950300,36.14,0.012324874,34.37571429,35.664
Undefined,9/29/2016,2016,9,29,Thursday,39,2016-39,36.5,36.51,35.82,35.96,803100,35.96,-0.004980631,34.55642857,35.6222
Undefined,9/30/2016,2016,9,30,Friday,39,2016-39,35.95,35.97,34.3,34.65,1799100,34.65,-0.036429284,34.635,35.5612
Undefined,10/3/2016,2016,10,3,Monday,40,2016-40,34.36,35,34.34,34.93,832500,34.93,0.00808075,34.75928571,35.4992
Undefined,10/4/2016,2016,10,4,Tuesday,40,2016-40,35.08,35.08,34.21,34.39,903700,34.39,-0.015459519,34.85642857,35.4342
Undefined,10/5/2016,2016,10,5,Wednesday,40,2016-40,34.29,34.54,34.13,34.37,1073300,34.37,-0.000581564,34.93357143,35.3532
Undefined,10/6/2016,2016,10,6,Thursday,40,2016-40,34.2,34.36,33.29,33.31,992700,33.31,-0.030840792,34.90357143,35.2454
Undefined,10/7/2016,2016,10,7,Friday,40,2016-40,33.31,34.15,33.09,33.17,1301200,33.17,-0.004203032,34.84142857,35.1268
Undefined,10/10/2016,2016,10,10,Monday,41,2016-41,33.27,33.6,32.7,33.56,926100,33.56,0.011757703,34.82,35.013
Undefined,10/11/2016,2016,10,11,Tuesday,41,2016-41,33.51,33.77,32.44,32.68,1240500,32.68,-0.026221722,34.64571429,34.8698
Undefined,10/12/2016,2016,10,12,Wednesday,41,2016-41,32.55,32.9,31.83,32.81,1661800,32.81,0.003977999,34.42785714,34.7398
Undefined,10/13/2016,2016,10,13,Thursday,41,2016-41,32.41,32.47,31.22,32.06,2232600,32.06,-0.022858884,34.20214286,34.6002
Undefined,10/14/2016,2016,10,14,Friday,41,2016-41,32.17,32.98,32.15,32.68,1057700,32.68,0.019338708,34.02928571,34.4686
Undefined,10/17/2016,2016,10,17,Monday,42,2016-42,32.52,33.43,32.35,33.06,1142800,33.06,0.011627938,33.84071429,34.3818
Undefined,10/18/2016,2016,10,18,Tuesday,42,2016-42,33.45,33.65,33.2,33.58,1003100,33.58,0.015729007,33.65785714,34.3038
Undefined,10/19/2016,2016,10,19,Wednesday,42,2016-42,33.67,33.79,33.41,33.58,655700,33.58,0,33.48785714,34.2526
Undefined,10/20/2016,2016,10,20,Thursday,42,2016-42,33.52,33.69,32.75,33.51,1034000,33.51,-0.002084693,33.40642857,34.2164
Undefined,10/21/2016,2016,10,21,Friday,42,2016-42,33.44,34,32.93,33.86,1335400,33.86,0.010444734,33.33,34.1876
Undefined,10/24/2016,2016,10,24,Monday,43,2016-43,34.17,34.6,34,34.34,532600,34.34,0.014175989,33.32642857,34.1704
Undefined,10/25/2016,2016,10,25,Tuesday,43,2016-43,34.01,34.2,32.68,32.96,1043400,32.96,-0.040186401,33.22571429,34.1182
Undefined,10/26/2016,2016,10,26,Wednesday,43,2016-43,32.71,32.87,31.92,32.21,1107600,32.21,-0.022754855,33.14714286,34.0848
Undefined,10/27/2016,2016,10,27,Thursday,43,2016-43,32.31,32.7,31.51,31.97,1123800,31.97,-0.007451102,33.06142857,34.0422
Undefined,10/28/2016,2016,10,28,Friday,43,2016-43,31.9,32.86,31.9,32.42,1026100,32.42,0.014075665,32.98,34.0106
Undefined,10/31/2016,2016,10,31,Monday,44,2016-44,32.61,34.07,32.59,33.36,2542500,33.36,0.028994542,33.02857143,33.9796
Undefined,11/1/2016,2016,11,1,Tuesday,44,2016-44,33.31,33.52,32.18,33.02,2784700,33.02,-0.010191876,33.04357143,33.939
Undefined,11/2/2016,2016,11,2,Wednesday,44,2016-44,32.95,35.84,32.25,35.11,4607700,35.11,0.063295003,33.26142857,33.9414
Undefined,11/3/2016,2016,11,3,Thursday,44,2016-44,35,36.75,34.85,35.47,2260400,35.47,0.010253489,33.46071429,33.9718
Undefined,11/4/2016,2016,11,4,Friday,44,2016-44,35.47,35.79,34.15,34.45,2605000,34.45,-0.028756695,33.56,33.9812
Undefined,11/7/2016,2016,11,7,Monday,45,2016-45,34.74,35.3,34.05,35.21,1598900,35.21,0.022060899,33.67642857,34
Undefined,11/8/2016,2016,11,8,Tuesday,45,2016-45,35.23,35.97,34.69,35.48,998600,35.48,0.007668305,33.81214286,34.0176
Undefined,11/9/2016,2016,11,9,Wednesday,45,2016-45,34.72,35.94,34.3,35.88,984800,35.88,0.011273985,33.98142857,34.0478
Undefined,11/10/2016,2016,11,10,Thursday,45,2016-45,36,37.14,34.43,34.51,2648100,34.51,-0.038182914,34.02785714,34.061
Undefined,11/11/2016,2016,11,11,Friday,45,2016-45,34.57,35.5,33.86,35.45,1328700,35.45,0.02723857,34.10714286,34.0858
Undefined,11/14/2016,2016,11,14,Monday,46,2016-46,35.67,35.75,34.96,35.32,1504300,35.32,-0.003667165,34.27571429,34.097
Undefined,11/15/2016,2016,11,15,Tuesday,46,2016-46,35.16,36.48,34.9,35.62,1412900,35.62,0.008493743,34.51928571,34.1112
Undefined,11/16/2016,2016,11,16,Wednesday,46,2016-46,35.31,36,34.8,35.39,1132600,35.39,-0.006457047,34.76357143,34.119
Undefined,11/17/2016,2016,11,17,Thursday,46,2016-46,35.61,36.75,35.05,36.5,1406600,36.5,0.031364821,35.055,34.1618
Undefined,11/18/2016,2016,11,18,Friday,46,2016-46,36.63,36.94,35.9,36.29,1444900,36.29,-0.005753397,35.26428571,34.219
Undefined,11/21/2016,2016,11,21,Monday,47,2016-47,36.08,36.41,35.48,36.3,1247600,36.3,0.000275503,35.49857143,34.274
Undefined,11/22/2016,2016,11,22,Tuesday,47,2016-47,36.33,36.42,35.67,36.19,649700,36.19,-0.003030303,35.57571429,34.334
Undefined,11/23/2016,2016,11,23,Wednesday,47,2016-47,35.91,37.54,35.78,36.94,1299000,36.94,0.020723957,35.68071429,34.4122
Undefined,11/25/2016,2016,11,25,Friday,47,2016-47,36.93,37.09,36.32,36.43,357200,36.43,-0.013806145,35.82214286,34.475
Undefined,11/28/2016,2016,11,28,Monday,48,2016-48,36.33,36.43,35.69,35.93,829500,35.93,-0.013724952,35.87357143,34.519
Undefined,11/29/2016,2016,11,29,Tuesday,48,2016-48,35.98,36.45,35.53,36.01,767900,36.01,0.002226496,35.91142857,34.5584
Undefined,11/30/2016,2016,11,30,Wednesday,48,2016-48,36.37,36.54,35.79,35.92,1555100,35.92,-0.002499306,35.91428571,34.5996
Undefined,12/1/2016,2016,12,1,Thursday,48,2016-48,35.84,35.92,33.43,33.85,3267900,33.85,-0.057628066,35.86714286,34.5742
Undefined,12/2/2016,2016,12,2,Friday,48,2016-48,33.88,34.59,33.66,33.87,774800,33.87,0.000590872,35.75428571,34.5344
Undefined,12/5/2016,2016,12,5,Monday,49,2016-49,34.08,34.94,33.61,34.77,662800,34.77,0.026572218,35.715,34.5254
Undefined,12/6/2016,2016,12,6,Tuesday,49,2016-49,34,37.84,34,37.4,10549500,37.4,0.075639977,35.84214286,34.5714
Undefined,12/7/2016,2016,12,7,Wednesday,49,2016-49,37.09,37.99,36.36,37.58,3999500,37.58,0.004812834,35.99857143,34.609
Undefined,12/8/2016,2016,12,8,Thursday,49,2016-49,37.25,37.87,36.89,36.97,2294100,36.97,-0.016232064,36.03214286,34.6256
Undefined,12/9/2016,2016,12,9,Friday,49,2016-49,37.11,37.46,36.54,36.91,1174900,36.91,-0.001622965,36.07642857,34.6446
Undefined,12/12/2016,2016,12,12,Monday,50,2016-50,36.9,37.16,36.16,36.28,1214300,36.28,-0.017068572,36.075,34.6772
Undefined,12/13/2016,2016,12,13,Tuesday,50,2016-50,36.35,37.01,36.16,36.4,1048900,36.4,0.00330769,36.09,34.7066
Undefined,12/14/2016,2016,12,14,Wednesday,50,2016-50,36.53,37,36.17,36.69,1620600,36.69,0.00796695,36.07214286,34.7526
Undefined,12/15/2016,2016,12,15,Thursday,50,2016-50,36.9,39.05,36.54,38.04,3577700,38.04,0.036794822,36.18714286,34.826
Undefined,12/16/2016,2016,12,16,Friday,50,2016-50,38.08,38.2,37.29,37.63,1159600,37.63,-0.010778128,36.30857143,34.9124
Undefined,12/19/2016,2016,12,19,Monday,51,2016-51,37.83,38.43,37.29,38.13,899800,38.13,0.01328727,36.46,35.0116
Undefined,12/20/2016,2016,12,20,Tuesday,51,2016-51,38.4,38.88,37.97,38.81,1145400,38.81,0.017833726,36.66642857,35.1166
Undefined,12/21/2016,2016,12,21,Wednesday,51,2016-51,38.89,39,38.02,38.34,1248400,38.34,-0.012110306,36.98714286,35.2298
Undefined,12/22/2016,2016,12,22,Thursday,51,2016-51,38.05,38.34,36.35,36.6,1759000,36.6,-0.045383464,37.18214286,35.3056
Undefined,12/23/2016,2016,12,23,Friday,51,2016-51,36.6,37.24,36.3,37.23,1568600,37.23,0.01721317,37.35785714,35.409
Undefined,12/27/2016,2016,12,27,Tuesday,52,2016-52,37.36,37.75,37.26,37.66,506700,37.66,0.011549825,37.37642857,35.5086
Undefined,12/28/2016,2016,12,28,Wednesday,52,2016-52,37.68,37.68,36.77,37.18,632900,37.18,-0.012745619,37.34785714,35.591
Undefined,12/29/2016,2016,12,29,Thursday,52,2016-52,37.16,37.43,36.84,36.98,528100,36.98,-0.005379236,37.34857143,35.659
Undefined,12/30/2016,2016,12,30,Friday,52,2016-52,37.25,37.3,36.33,36.47,880100,36.47,-0.013791211,37.31714286,35.7168
Red,1/3/2017,2017,1,3,Tuesday,1,2017-01,36.25,37.28,36.1,37.22,1689600,37.22,0.020564847,37.38428571,35.791
Red,1/4/2017,2017,1,4,Wednesday,1,2017-01,37.17,37.46,36.77,37.09,1120400,37.09,-0.003492773,37.43357143,35.8556
Red,1/5/2017,2017,1,5,Thursday,1,2017-01,36.88,37.08,36.06,36.42,2069500,36.42,-0.018064222,37.41428571,35.8972
Red,1/6/2017,2017,1,6,Friday,1,2017-01,36.61,36.81,35.88,36.7,1423900,36.7,0.007688166,37.31857143,35.972
Green,1/9/2017,2017,1,9,Monday,2,2017-02,36.92,37.18,36.46,36.95,1689000,36.95,0.006811989,37.27,36.0668
Green,1/10/2017,2017,1,10,Tuesday,2,2017-02,37.1,37.19,36.53,36.65,1421300,36.65,-0.008119053,37.16428571,36.1604
Green,1/11/2017,2017,1,11,Wednesday,2,2017-02,36.71,36.71,35.67,36.08,1762400,36.08,-0.015552523,36.96928571,36.2336
Green,1/12/2017,2017,1,12,Thursday,2,2017-02,36.23,37,35.78,36.93,1537400,36.93,0.023558702,36.86857143,36.305
Green,1/13/2017,2017,1,13,Friday,2,2017-02,36.46,37.73,36.18,37.57,1784500,37.57,0.017330084,36.93785714,36.396
Red,1/17/2017,2017,1,17,Tuesday,3,2017-03,37.45,37.57,36.19,36.51,2156800,36.51,-0.028214054,36.88642857,36.424
Red,1/18/2017,2017,1,18,Wednesday,3,2017-03,36.61,36.82,36.31,36.55,954500,36.55,0.001095618,36.80714286,36.4456
Red,1/19/2017,2017,1,19,Thursday,3,2017-03,36.73,36.95,36.57,36.6,702500,36.6,0.001367962,36.76571429,36.4886
Red,1/20/2017,2017,1,20,Friday,3,2017-03,36.76,37.24,36.74,36.77,1030800,36.77,0.004644864,36.75071429,36.5198
Red,1/23/2017,2017,1,23,Monday,4,2017-04,36.9,37.34,36.78,37.05,1477400,37.05,0.007614876,36.79214286,36.5512
Red,1/24/2017,2017,1,24,Tuesday,4,2017-04,37.04,37.44,37.01,37.05,944500,37.05,0,36.78,36.5746
Red,1/25/2017,2017,1,25,Wednesday,4,2017-04,37.2,37.41,36.59,36.63,1085800,36.63,-0.011335979,36.74714286,36.617
Red,1/26/2017,2017,1,26,Thursday,4,2017-04,36.66,36.84,36.11,36.66,753200,36.66,0.000818973,36.76428571,36.6412
Red,1/27/2017,2017,1,27,Friday,4,2017-04,36.65,36.97,36.26,36.36,804700,36.36,-0.008183279,36.74,36.662
Red,1/30/2017,2017,1,30,Monday,5,2017-05,36.13,36.28,35.51,35.87,1083100,35.87,-0.013613834,36.66285714,36.667
Red,1/31/2017,2017,1,31,Tuesday,5,2017-05,35.86,35.98,35.02,35.38,999600,35.38,-0.01352296,36.57214286,36.6668
Red,2/1/2017,2017,2,1,Wednesday,5,2017-05,35.39,35.85,34.74,35.2,1532600,35.2,-0.00508762,36.50928571,36.6408
Red,2/2/2017,2017,2,2,Thursday,5,2017-05,35.16,35.61,34.82,35.35,930900,35.35,0.004261278,36.39642857,36.622
Red,2/3/2017,2017,2,3,Friday,5,2017-05,35.62,36.08,35.36,35.93,1441800,35.93,0.016407413,36.27928571,36.6146
Red,2/6/2017,2017,2,6,Monday,6,2017-06,36.08,36.99,36.02,36.62,2543000,36.62,0.01920398,36.28714286,36.6232
Red,2/7/2017,2017,2,7,Tuesday,6,2017-06,36.74,38.05,36.74,36.87,2918000,36.87,0.006826871,36.31,36.6218
Red,2/8/2017,2017,2,8,Wednesday,6,2017-06,34.37,35.01,33.47,34.52,6849800,34.52,-0.063737431,36.16142857,36.5836
Red,2/9/2017,2017,2,9,Thursday,6,2017-06,34.6,34.88,32.9,34.01,3002000,34.01,-0.014774102,35.96428571,36.5452
Red,2/10/2017,2017,2,10,Friday,6,2017-06,34.05,34.57,33.73,34.42,1709400,34.42,0.012055279,35.77642857,36.5134
Green,2/13/2017,2017,2,13,Monday,7,2017-07,34.55,35.31,34.52,35.19,1872600,35.19,0.022370745,35.64357143,36.4988
Green,2/14/2017,2017,2,14,Tuesday,7,2017-07,36.39,37.02,35.76,36.3,3316600,36.3,0.031543053,35.62,36.5478
Green,2/15/2017,2017,2,15,Wednesday,7,2017-07,36.3,36.48,35.92,36.01,1226900,36.01,-0.007989008,35.57357143,36.5906
Green,2/16/2017,2017,2,16,Thursday,7,2017-07,36.19,36.32,34.99,35.19,1382700,35.19,-0.022771426,35.49,36.599
Green,2/17/2017,2017,2,17,Friday,7,2017-07,35.02,35.49,34.98,35.39,661000,35.39,0.005683433,35.45571429,36.5588
Red,2/21/2017,2017,2,21,Tuesday,8,2017-08,35.47,35.64,34.75,35.31,1069900,35.31,-0.002260469,35.45071429,36.5134
Red,2/22/2017,2017,2,22,Wednesday,8,2017-08,35.15,36.37,35.15,35.97,1569300,35.97,0.018691588,35.50571429,36.4934
Red,2/23/2017,2017,2,23,Thursday,8,2017-08,35.95,36.17,34.95,35.34,1164600,35.34,-0.017514623,35.505,36.462
Red,2/24/2017,2017,2,24,Friday,8,2017-08,35.06,35.48,34.8,35.17,1242400,35.17,-0.00481047,35.45071429,36.4398
Red,2/27/2017,2017,2,27,Monday,9,2017-09,35.09,35.36,34.69,34.95,1716800,34.95,-0.006255246,35.33142857,36.4108
Red,2/28/2017,2017,2,28,Tuesday,9,2017-09,34.77,34.93,33.84,33.94,1393300,33.94,-0.028898483,35.12214286,36.3558
Red,3/1/2017,2017,3,1,Wednesday,9,2017-09,34.12,35.45,34.05,35.39,1804400,35.39,0.042722453,35.18428571,36.3028
Red,3/2/2017,2017,3,2,Thursday,9,2017-09,35.17,35.25,34.58,34.63,768900,34.63,-0.021474937,35.22857143,36.2428
Red,3/3/2017,2017,3,3,Friday,9,2017-09,34.47,34.86,34.16,34.85,719500,34.85,0.006352786,35.25928571,36.1772
Green,3/6/2017,2017,3,6,Monday,10,2017-10,34.74,34.9,34.4,34.8,584200,34.8,-0.001434692,35.23142857,36.097
Green,3/7/2017,2017,3,7,Tuesday,10,2017-10,34.64,35.26,34.55,35.16,864800,35.16,0.010344857,35.15,36.0334
Green,3/8/2017,2017,3,8,Wednesday,10,2017-10,35.13,35.31,34.88,34.97,447100,34.97,-0.00540384,35.07571429,36.0008
Green,3/9/2017,2017,3,9,Thursday,10,2017-10,34.82,35.44,34.75,35.22,924100,35.22,0.007148985,35.07785714,35.9606
Green,3/10/2017,2017,3,10,Friday,10,2017-10,35.57,35.63,35.08,35.3,601600,35.3,0.00227138,35.07142857,35.9134
Green,3/13/2017,2017,3,13,Monday,11,2017-11,35.58,36.16,35.42,36.13,756100,36.13,0.023512805,35.13,35.8924
Green,3/14/2017,2017,3,14,Tuesday,11,2017-11,36.05,36.06,35.45,35.92,659100,35.92,-0.005812427,35.12642857,35.8712
Green,3/15/2017,2017,3,15,Wednesday,11,2017-11,36.04,36.81,35.63,36.75,760100,36.75,0.023106961,35.22714286,35.8768
Green,3/16/2017,2017,3,16,Thursday,11,2017-11,36.77,36.97,36.45,36.69,739000,36.69,-0.00163268,35.33571429,35.8662
Green,3/17/2017,2017,3,17,Friday,11,2017-11,36.65,36.65,36.24,36.36,617100,36.36,-0.008994222,35.43642857,35.8516
Red,3/20/2017,2017,3,20,Monday,12,2017-12,36.35,36.51,36.08,36.24,603400,36.24,-0.003300302,35.60071429,35.848
Red,3/21/2017,2017,3,21,Tuesday,12,2017-12,36.31,36.48,35.16,35.17,1528900,35.17,-0.029525495,35.585,35.8174
Red,3/22/2017,2017,3,22,Wednesday,12,2017-12,35.11,35.64,35.03,35.29,1100600,35.29,0.003412084,35.63214286,35.7842
Red,3/23/2017,2017,3,23,Thursday,12,2017-12,35.19,35.19,33.43,33.53,3454500,33.53,-0.04987254,35.53785714,35.7218
Red,3/24/2017,2017,3,24,Friday,12,2017-12,33.66,34.02,33.25,33.71,1134900,33.71,0.005368327,35.46,35.6744
Red,3/27/2017,2017,3,27,Monday,13,2017-13,33.05,34,32.91,33.85,797800,33.85,0.004153041,35.36642857,35.6128
Red,3/28/2017,2017,3,28,Tuesday,13,2017-13,33.81,33.92,32.56,32.94,1593300,32.94,-0.026883281,35.22142857,35.5202
Red,3/29/2017,2017,3,29,Wednesday,13,2017-13,32.86,33.71,32.86,33.54,821700,33.54,0.018214998,35.10142857,35.4608
Red,3/30/2017,2017,3,30,Thursday,13,2017-13,33.45,33.53,32.87,33.28,1027000,33.28,-0.007751997,34.95714286,35.3954
Red,3/31/2017,2017,3,31,Friday,13,2017-13,33.06,33.74,33.02,33.67,905100,33.67,0.01171872,34.78142857,35.3368
Green,4/3/2017,2017,4,3,Monday,14,2017-14,33.59,34.14,33.53,33.75,848300,33.75,0.002376062,34.62642857,35.2764
Green,4/4/2017,2017,4,4,Tuesday,14,2017-14,33.75,33.95,33.5,33.93,753900,33.93,0.005333333,34.425,35.214
Green,4/5/2017,2017,4,5,Wednesday,14,2017-14,33.9,34.14,33.3,33.47,1289800,33.47,-0.013557294,34.195,35.1424
Green,4/6/2017,2017,4,6,Thursday,14,2017-14,33.52,33.97,33.32,33.91,977100,33.91,0.013146071,34.02,35.088
